source,target,mode_of_regulation,weight
RORA,UQCC1,1,1
RORA,UQCC6,1,1
RORA,USP30,1,1
RORA,USP54,1,1
RORA,UTP3,1,1
RORA,VIPAS39,1,1
RORA,VPS25,1,1
RORA,VPS51,1,1
RORA,VPS52,1,1
RORA,VTI1A,1,1
RORA,WDR24,1,1
RORA,WDR83,1,1
RORA,WDR83OS,1,1
RORA,YIPF2,1,1
RORA,YJU2,1,1
RORA,ZC3HC1,1,1
RORA,ZDHHC6,1,1
RORA,ZFAND6,1,1
RORA,ZMYND12,1,1
RORA,ZNF165,1,1
RORA,ZNF205,1,1
RORA,ZNF213-AS1,1,1
RORA,ZNF408,1,1
RORA,ZNF490,1,1
RORA,ZNF561,1,1
RORA,ZNF561-AS1,1,1
RORA,ZNF580,1,1
RORA,ZNF581,1,1
RORA,ZNF791,1,1
RORA,ZSCAN26,1,1
RPA1,AARSD1,1,1
RPA1,ABR,1,1
RPA1,AFAP1,1,1
RPA1,AGBL5,1,1
RPA1,AGBL5-AS1,1,1
RPA1,B4GAT1,1,1
RPA1,BRF2,1,1
RPA1,CASP9,1,1
RPA1,CSNK1G3,1,1
RPA1,DNAJC16,1,1
RPA1,EEF1A1,1,1
RPA1,GRN,1,1
RPA1,GTPBP1,1,1
RPA1,HSPA6,1,1
RPA1,HTR5A,1,1
RPA1,ITGA3,1,1
RPA1,KPNA7,1,1
RPA1,LIMD1-AS1,1,1
RPA1,LINC00431,1,1
RPA1,LRP3,1,1
RPA1,MCRIP2,1,1
RPA1,METTL26,1,1
RPA1,MIR7-3,1,1
RPA1,MIR7-3HG,1,1
RPA1,MT-CYB,1,1
RPA1,MT-ND1,1,1
RPA1,MT-ND3,1,1
RPA1,MT-ND4,1,1
RPA1,MT-ND4L,1,1
RPA1,MT-ND6,1,1
RPA1,MT-RNR1,1,1
RPA1,MT-RNR2,1,1
RPA1,MT-TA,1,1
RPA1,MT-TC,1,1
RPA1,MT-TD,1,1
RPA1,MT-TE,1,1
RPA1,MT-TF,1,1
RPA1,MT-TL1,1,1
RPA1,MT-TN,1,1
RPA1,MT-TP,1,1
RPA1,MT-TR,1,1
RPA1,MT-TT,1,1
RPA1,MT-TV,1,1
RPA1,MT-TY,1,1
RPA1,MTCO3P12,1,1
RPA1,MTND5P11,1,1
RPA1,NCOA7,1,1
RPA1,NOSIP,1,1
RPA1,P2RX6,1,1
RPA1,PDCD6,1,1
RPA1,PDCD6-DT,1,1
RPA1,POLR3E,1,1
RPA1,PPP6R3,1,1
RPA1,PRRG2,1,1
RPA1,RNVU1-15,1,1
RPA1,RPA1,1,1
RPA1,RSU1,1,1
RPA1,SACM1L,1,1
RPA1,SCRT1,1,1
RPA1,SEZ6,1,1
RPA1,SF1,1,1
RPA1,SF1-DT,1,1
RPA1,SLC11A2,1,1
RPA1,SNAP25-AS1,1,1
RPA1,TGFB1,1,1
RPA1,TIMM29,1,1
RPA1,TMEM102,1,1
RPA1,TMEM91,1,1
RPA1,TOMM40,1,1
RPA1,VTRNA1-1,1,1
RPA1,VTRNA1-2,1,1
RPA1,VTRNA1-3,1,1
RPA1,WDR1,1,1
RPA1,YIPF2,1,1
RPA1,YJU2B,1,1
RPA1,ZNF574,1,1
RPA1,ZNF580,1,1
RPA1,ZNF581,1,1
RPA2,DDX11L17,1,1
RPA2,DDX11L5,1,1
RPA2,LINC02684,1,1
RPA2,MTCO3P12,1,1
RPA2,MTCYBP18,1,1
RPA2,MTND6P4,1,1
RPA2,TIMM44,1,1
RUVBL1,AAR2,1,1
RUVBL1,ACYP2,1,1
RUVBL1,ALG11,1,1
RUVBL1,ALOXE3,1,1
RUVBL1,ANG,1,1
RUVBL1,ANKRD17,1,1
RUVBL1,ANKRD17-DT,1,1
RUVBL1,ARHGAP1,1,1
RUVBL1,ARHGDIA,1,1
RUVBL1,ARL6IP1,1,1
RUVBL1,ATF2,1,1
RUVBL1,ATP5MC2,1,1
RUVBL1,ATP7B,1,1
RUVBL1,B4GAT1,1,1
RUVBL1,B4GAT1-DT,1,1
RUVBL1,BANF1,1,1
RUVBL1,BCAR3,1,1
RUVBL1,BCLAF1,1,1
RUVBL1,BICRAL,1,1
RUVBL1,C11orf54,1,1
RUVBL1,C17orf75,1,1
RUVBL1,C1orf174,1,1
RUVBL1,C2orf42,1,1
RUVBL1,CCDC47,1,1
RUVBL1,CCNG2,1,1
RUVBL1,CENPK,1,1
RUVBL1,CEP95,1,1
RUVBL1,CFAP418,1,1
RUVBL1,CHD2,1,1
RUVBL1,DDX42,1,1
RUVBL1,DDX5,1,1
RUVBL1,DMAC2,1,1
RUVBL1,DPP9,1,1
RUVBL1,EEF1A1,1,1
RUVBL1,EEF1AKMT3,1,1
RUVBL1,EIF1AD,1,1
RUVBL1,EIF4G2,1,1
RUVBL1,EMG1,1,1
RUVBL1,ENPP3,1,1
RUVBL1,ENSG00000246308,1,1
RUVBL1,ENSG00000268858,1,1
RUVBL1,EPCAM-DT,1,1
RUVBL1,FBXO31,1,1
RUVBL1,FMC1,1,1
RUVBL1,FMC1-LUC7L2,1,1
RUVBL1,FN1-DT,1,1
RUVBL1,FTSJ3,1,1
RUVBL1,GPT2,1,1
RUVBL1,GSTA4,1,1
RUVBL1,H2AC6,1,1
RUVBL1,H2BC4,1,1
RUVBL1,H4C8,1,1
RUVBL1,HACD2,1,1
RUVBL1,HCG14,1,1
RUVBL1,HJV,1,1
RUVBL1,HNRNPC,1,1
RUVBL1,HSP90AB1,1,1
RUVBL1,HSPA6,1,1
RUVBL1,ILF2,1,1
RUVBL1,IMPDH2,1,1
RUVBL1,IPO4,1,1
RUVBL1,ITFG2,1,1
RUVBL1,ITFG2-AS1,1,1
RUVBL1,KRBOX5,1,1
RUVBL1,LDLR,1,1
RUVBL1,LIMD1-AS1,1,1
RUVBL1,LINC01623,1,1
RUVBL1,LINC01719,1,1
RUVBL1,LINC01962,1,1
RUVBL1,LINC02136,1,1
RUVBL1,LRP3,1,1
RUVBL1,LTA4H,1,1
RUVBL1,MAP1LC3B,1,1
RUVBL1,MED23,1,1
RUVBL1,METTL1,1,1
RUVBL1,MIR3193,1,1
RUVBL1,MIR933,1,1
RUVBL1,MITD1,1,1
RUVBL1,MKKS,1,1
RUVBL1,MMADHC,1,1
RUVBL1,MRPL30,1,1
RUVBL1,MYLK-AS1,1,1
RUVBL1,MYNN,1,1
RUVBL1,MZT2B,1,1
RUVBL1,NACA,1,1
RUVBL1,NCOA7,1,1
RUVBL1,NDUFS7,1,1
RUVBL1,NKAPD1,1,1
RUVBL1,PBLD,1,1
RUVBL1,PCBP1-AS1,1,1
RUVBL1,PCLAF,1,1
RUVBL1,PEX1,1,1
RUVBL1,PFKM,1,1
RUVBL1,PHB2,1,1
RUVBL1,PIH1D2,1,1
RUVBL1,PLXDC1,1,1
RUVBL1,POLG,1,1
RUVBL1,POLG-DT,1,1
RUVBL1,POLR2A,1,1
RUVBL1,POLR3E,1,1
RUVBL1,PPEF1,1,1
RUVBL1,PPP2R3C,1,1
RUVBL1,PPP6R3,1,1
RUVBL1,PPWD1,1,1
RUVBL1,PRDX1,1,1
RUVBL1,PRKRA,1,1
RUVBL1,PRMT5,1,1
RUVBL1,PRMT5-DT,1,1
RUVBL1,PRORP,1,1
RUVBL1,PSMC5,1,1
RUVBL1,PUM1,1,1
RUVBL1,RAB11A,1,1
RUVBL1,RABGGTB,1,1
RUVBL1,RBM48,1,1
RUVBL1,RCC1,1,1
RUVBL1,RN7SK,1,1
RUVBL1,RNASE11,1,1
RUVBL1,RNASE4,1,1
RUVBL1,RNU1-1,1,1
RUVBL1,RNU11,1,1
RUVBL1,RNU5A-1,1,1
RUVBL1,RNU5B-1,1,1
RUVBL1,RNVU1-6,1,1
RUVBL1,RPL11,1,1
RUVBL1,RPL18,1,1
RUVBL1,RPL24,1,1
RUVBL1,RPL26,1,1
RUVBL1,RPL41,1,1
RUVBL1,RPL7L1,1,1
RUVBL1,RPRD1B,1,1
RUVBL1,RPS12,1,1
RUVBL1,RPS14,1,1
RUVBL1,SACM1L,1,1
RUVBL1,SDCBP2-AS1,1,1
RUVBL1,SEC23B,1,1
RUVBL1,SENP1,1,1
RUVBL1,SERBP1,1,1
RUVBL1,SHF,1,1
RUVBL1,SLX4IP,1,1
RUVBL1,SMPD4,1,1
RUVBL1,SNHG3,1,1
RUVBL1,SNHG8,1,1
RUVBL1,SNORA24,1,1
RUVBL1,SNORD12B,1,1
RUVBL1,SNORD45C,1,1
RUVBL1,SNRPB,1,1
RUVBL1,SNRPG,1,1
RUVBL1,SPATA2,1,1
RUVBL1,SPHK2,1,1
RUVBL1,SRCAP,1,1
RUVBL1,SRGAP3,1,1
RUVBL1,SRSF3,1,1
RUVBL1,TAF1D,1,1
RUVBL1,TANK,1,1
RUVBL1,TANK-AS1,1,1
RUVBL1,TBCC,1,1
RUVBL1,TET2,1,1
RUVBL1,THAP2,1,1
RUVBL1,THUMPD3,1,1
RUVBL1,TIA1,1,1
RUVBL1,TMEM18,1,1
RUVBL1,TMEM242,1,1
RUVBL1,TMEM242-DT,1,1
RUVBL1,TPD52L2,1,1
RUVBL1,TRIM7-AS2,1,1
RUVBL1,TRIP4,1,1
RUVBL1,TTI1,1,1
RUVBL1,UBAC2,1,1
RUVBL1,UBAC2-AS1,1,1
RUVBL1,UFC1,1,1
RUVBL1,USP1,1,1
RUVBL1,VTRNA1-1,1,1
RUVBL1,VTRNA1-2,1,1
RUVBL1,VTRNA1-3,1,1
RUVBL1,ZBTB4,1,1
RUVBL1,ZFC3H1,1,1
RUVBL1,ZKSCAN2,1,1
RUVBL1,ZNF207,1,1
RUVBL1,ZNF408,1,1
RUVBL1,ZNF653,1,1
RUVBL1,ZNF839,1,1
RUVBL1,ZNFX1,1,1
RUVBL2,AGBL5,1,1
RUVBL2,AGBL5-AS1,1,1
RUVBL2,ARHGDIA,1,1
RUVBL2,CALM2,1,1
RUVBL2,CCDC97,1,1
RUVBL2,CHMP6,1,1
RUVBL2,COX20,1,1
RUVBL2,CPPED1,1,1
RUVBL2,DGKQ,1,1
RUVBL2,DHRS2,1,1
RUVBL2,DPY19L4,1,1
RUVBL2,ENPP3,1,1
RUVBL2,GEMIN7,1,1
RUVBL2,H2BC5,1,1
RUVBL2,IDUA,1,1
RUVBL2,ILF2,1,1
RUVBL2,IPO4,1,1
RUVBL2,KCTD5,1,1
RUVBL2,KMT5B,1,1
RUVBL2,MARK4,1,1
RUVBL2,MAZ,1,1
RUVBL2,MCRIP2,1,1
RUVBL2,MED23,1,1
RUVBL2,METTL26,1,1
RUVBL2,MLEC,1,1
RUVBL2,MRPS31P5,1,1
RUVBL2,MZT2A,1,1
RUVBL2,NOP58,1,1
RUVBL2,NUDCD3,1,1
RUVBL2,PCBP1,1,1
RUVBL2,PCBP1-AS1,1,1
RUVBL2,PRRC2A,1,1
RUVBL2,RALY,1,1
RUVBL2,SMPD4BP,1,1
RUVBL2,SNAI1,1,1
RUVBL2,TMX4,1,1
RUVBL2,TMX4-AS1,1,1
RUVBL2,TRIM47,1,1
RUVBL2,ZNF839,1,1
RYBP,AACS,1,1
RYBP,AAGAB,1,1
RYBP,AAR2,1,1
RYBP,AASDH,1,1
RYBP,AATBC,1,1
RYBP,ABCF1,1,1
RYBP,ABCG4,1,1
RYBP,ABHD15,1,1
RYBP,ABTB3,1,1
RYBP,ACAD11,1,1
RYBP,ACADL,1,1
RYBP,ACBD6,1,1
RYBP,ACD,1,1
RYBP,ACE2,1,1
RYBP,ACHE,1,1
RYBP,ACOT7,1,1
RYBP,ACP2,1,1
RYBP,ACSF2,1,1
RYBP,ACTN1,1,1
RYBP,ACTR1A,1,1
RYBP,ACTR6,1,1
RYBP,ADAM19,1,1
RYBP,ADAMTS7P4,1,1
RYBP,ADAMTS8,1,1
RYBP,ADAMTS9,1,1
RYBP,ADAP2,1,1
RYBP,ADAT2,1,1
RYBP,ADCK5,1,1
RYBP,ADCY7,1,1
RYBP,ADCY8,1,1
RYBP,ADCYAP1,1,1
RYBP,ADD2,1,1
RYBP,ADGRF2P,1,1
RYBP,ADK,1,1
RYBP,ADORA1,1,1
RYBP,ADRB1,1,1
RYBP,ADSL,1,1
RYBP,ADSS2,1,1
RYBP,AEBP2,1,1
RYBP,AFF1,1,1
RYBP,AFF3,1,1
RYBP,AGAP2,1,1
RYBP,AGBL5,1,1
RYBP,AGBL5-AS1,1,1
RYBP,AHSA2P,1,1
RYBP,AIDA,1,1
RYBP,AJUBA,1,1
RYBP,AJUBA-DT,1,1
RYBP,AK5,1,1
RYBP,AKAP7,1,1
RYBP,AKAP9,1,1
RYBP,ALDH1A2,1,1
RYBP,ALDH1A2-AS1,1,1
RYBP,ALDH1L1,1,1
RYBP,ALDH3A2,1,1
RYBP,ALG10,1,1
RYBP,ALG10B,1,1
RYBP,ALKBH2,1,1
RYBP,ALKBH3,1,1
RYBP,ALOXE3,1,1
RYBP,AMER1,1,1
RYBP,AMIGO2,1,1
RYBP,AMN1,1,1
RYBP,ANG,1,1
RYBP,ANK3,1,1
RYBP,ANK3-DT,1,1
RYBP,ANKRD13B,1,1
RYBP,ANKRD13C,1,1
RYBP,ANKRD13C-DT,1,1
RYBP,ANKRD19P,1,1
RYBP,ANKRD27,1,1
RYBP,ANKRD34A,1,1
RYBP,ANKRD34B,1,1
RYBP,ANKRD40,1,1
RYBP,ANTXR1,1,1
RYBP,ANXA6,1,1
RYBP,AOPEP,1,1
RYBP,AP1S1,1,1
RYBP,AP1S3,1,1
RYBP,AP3M2,1,1
RYBP,AP3S1,1,1
RYBP,APBA1,1,1
RYBP,APBA2,1,1
RYBP,APC2,1,1
RYBP,APLP1,1,1
RYBP,APOO,1,1
RYBP,APP,1,1
RYBP,APTX,1,1
RYBP,ARF1,1,1
RYBP,ARFGEF3,1,1
RYBP,ARHGAP1,1,1
RYBP,ARHGAP22,1,1
RYBP,ARHGAP4,1,1
RYBP,ARL15,1,1
RYBP,ARMC3,1,1
RYBP,ARMC8,1,1
RYBP,ARMCX6,1,1
RYBP,ARPC4,1,1
RYBP,ARPC4-TTLL3,1,1
RYBP,ARRDC4,1,1
RYBP,ARVCF,1,1
RYBP,ASAH2B,1,1
RYBP,ASCC1,1,1
RYBP,ASIC2,1,1
RYBP,ASPHD2,1,1
RYBP,ATAD1,1,1
RYBP,ATE1OSP,1,1
RYBP,ATF7IP,1,1
RYBP,ATG12,1,1
RYBP,ATG4B,1,1
RYBP,ATOH8,1,1
RYBP,ATP1B1,1,1
RYBP,ATP2A1-AS1,1,1
RYBP,ATP4A,1,1
RYBP,ATP5PF,1,1
RYBP,ATP8B2,1,1
RYBP,ATPSCKMT,1,1
RYBP,ATRAID,1,1
RYBP,AURKAIP1,1,1
RYBP,AXIN2,1,1
RYBP,B3GALT6,1,1
RYBP,B3GNT7,1,1
RYBP,B4GAT1,1,1
RYBP,B4GAT1-DT,1,1
RYBP,B9D1,1,1
RYBP,BANF1,1,1
RYBP,BASP1,1,1
RYBP,BATF3,1,1
RYBP,BAZ1A-AS1,1,1
RYBP,BCAR3,1,1
RYBP,BCL11A,1,1
RYBP,BCL11B,1,1
RYBP,BCL2,1,1
RYBP,BCL2L11,1,1
RYBP,BCL7C,1,1
RYBP,BCYRN1,1,1
RYBP,BDNF,1,1
RYBP,BEGAIN,1,1
RYBP,BHLHE22-AS1,1,1
RYBP,BHLHE40,1,1
RYBP,BHLHE40-AS1,1,1
RYBP,BHLHE41,1,1
RYBP,BLOC1S1,1,1
RYBP,BMI1,1,1
RYBP,BMP4,1,1
RYBP,BMPR1A,1,1
RYBP,BMS1,1,1
RYBP,BNC2,1,1
RYBP,BNIP1,1,1
RYBP,BOLA1,1,1
RYBP,BPHL,1,1
RYBP,BRCA1,1,1
RYBP,BRCA2,1,1
RYBP,BRF2,1,1
RYBP,BRI3BP,1,1
RYBP,BROX,1,1
RYBP,BRPF1,1,1
RYBP,BRWD1,1,1
RYBP,BTG2,1,1
RYBP,BTG2-DT,1,1
RYBP,BTK,1,1
RYBP,C10orf88,1,1
RYBP,C14orf132,1,1
RYBP,C15orf40,1,1
RYBP,C17orf75,1,1
RYBP,C20orf96,1,1
RYBP,C2CD5,1,1
RYBP,C2orf42,1,1
RYBP,C2orf76,1,1
RYBP,C3orf38,1,1
RYBP,C5orf34,1,1
RYBP,C5orf47,1,1
RYBP,C8orf58,1,1
RYBP,C9,1,1
RYBP,CABIN1,1,1
RYBP,CACNB3,1,1
RYBP,CACNG4,1,1
RYBP,CALB1,1,1
RYBP,CALCB,1,1
RYBP,CALCOCO1,1,1
RYBP,CALM2,1,1
RYBP,CALM3,1,1
RYBP,CALY,1,1
RYBP,CAMK1D,1,1
RYBP,CAMK2D,1,1
RYBP,CAMK2N1,1,1
RYBP,CAMKK1,1,1
RYBP,CAND2,1,1
RYBP,CAP1,1,1
RYBP,CAPN12,1,1
RYBP,CAPNS1,1,1
RYBP,CAPS2,1,1
RYBP,CASC15,1,1
RYBP,CASKIN2,1,1
RYBP,CBR1,1,1
RYBP,CBR3-AS1,1,1
RYBP,CBX4,1,1
RYBP,CBX5,1,1
RYBP,CC2D2B,1,1
RYBP,CCDC102B,1,1
RYBP,CCDC107,1,1
RYBP,CCDC117,1,1
RYBP,CCDC122,1,1
RYBP,CCDC124,1,1
RYBP,CCDC177,1,1
RYBP,CCDC18,1,1
RYBP,CCDC3,1,1
RYBP,CCDC59,1,1
RYBP,CCDC77,1,1
RYBP,CCDC97,1,1
RYBP,CCKBR,1,1
RYBP,CCN1,1,1
RYBP,CCNB3,1,1
RYBP,CCND2,1,1
RYBP,CCND2-AS1,1,1
RYBP,CCND3,1,1
RYBP,CCNI,1,1
RYBP,CCT4,1,1
RYBP,CCT5,1,1
RYBP,CCT6B,1,1
RYBP,CCT8,1,1
RYBP,CD24,1,1
RYBP,CD99L2,1,1
RYBP,CDC42BPA,1,1
RYBP,CDC42EP4,1,1
RYBP,CDC42SE1,1,1
RYBP,CDC7,1,1
RYBP,CDHR1,1,1
RYBP,CDIP1,1,1
RYBP,CDK14,1,1
RYBP,CDK18,1,1
RYBP,CDK5R1,1,1
RYBP,CDK5RAP3,1,1
RYBP,CDKL3,1,1
RYBP,CDKN2D,1,1
RYBP,CELF4,1,1
RYBP,CELF6,1,1
RYBP,CENPP,1,1
RYBP,CENPS,1,1
RYBP,CENPS-CORT,1,1
RYBP,CENPU,1,1
RYBP,CEP170,1,1
RYBP,CEP43,1,1
RYBP,CEP95,1,1
RYBP,CERT1,1,1
RYBP,CFAP418,1,1
RYBP,CFAP46,1,1
RYBP,CFL1P1,1,1
RYBP,CFLAR,1,1
RYBP,CGGBP1,1,1
RYBP,CH25H,1,1
RYBP,CHAC1,1,1
RYBP,CHAT,1,1
RYBP,CHCHD2P6,1,1
RYBP,CHD1,1,1
RYBP,CHD2,1,1
RYBP,CHEK2,1,1
RYBP,CHFR,1,1
RYBP,CHPT1,1,1
RYBP,CHRNA3,1,1
RYBP,CHRNB4,1,1
RYBP,CHST11,1,1
RYBP,CHUK-DT,1,1
RYBP,CIDEA,1,1
RYBP,CIMIP6,1,1
RYBP,CIRBP,1,1
RYBP,CISD1,1,1
RYBP,CISTR,1,1
RYBP,CITED1,1,1
RYBP,CITED2,1,1
RYBP,CKB,1,1
RYBP,CKLF,1,1
RYBP,CKLF-CMTM1,1,1
RYBP,CLDN23,1,1
RYBP,CLPB,1,1
RYBP,CLUAP1,1,1
RYBP,CLVS2,1,1
RYBP,CNIH3,1,1
RYBP,CNIH3-AS2,1,1
RYBP,CNKSR2,1,1
RYBP,CNOT6L,1,1
RYBP,CNPY4,1,1
RYBP,CNTNAP2,1,1
RYBP,CNTRL,1,1
RYBP,COG2,1,1
RYBP,COL15A1,1,1
RYBP,COL19A1,1,1
RYBP,COL24A1,1,1
RYBP,COL4A5,1,1
RYBP,COL4A6,1,1
RYBP,COL9A2,1,1
RYBP,COMMD1,1,1
RYBP,COMMD2,1,1
RYBP,COPS2,1,1
RYBP,COPS7B,1,1
RYBP,COQ3,1,1
RYBP,COQ6,1,1
RYBP,COQ8B,1,1
RYBP,CORO6,1,1
RYBP,CORO7,1,1
RYBP,COSMOC,1,1
RYBP,COX16,1,1
RYBP,COX8A,1,1
RYBP,CPNE5,1,1
RYBP,CRABP2,1,1
RYBP,CRADD,1,1
RYBP,CREB3,1,1
RYBP,CREBL2,1,1
RYBP,CRHR1,1,1
RYBP,CRIP2,1,1
RYBP,CRLF1,1,1
RYBP,CRYBG2,1,1
RYBP,CSF1,1,1
RYBP,CSMD2,1,1
RYBP,CT75,1,1
RYBP,CTDSP2,1,1
RYBP,CTPS2,1,1
RYBP,CTSC,1,1
RYBP,CTTNBP2,1,1
RYBP,CTXND1,1,1
RYBP,CWC27,1,1
RYBP,CXCL12,1,1
RYBP,CXCR4,1,1
RYBP,CXXC5,1,1
RYBP,CYB561D2,1,1
RYBP,CYB5D2,1,1
RYBP,CYB5R4,1,1
RYBP,CYP1A1,1,1
RYBP,CYP26A1,1,1
RYBP,CYP26B1,1,1
RYBP,CYP27B1,1,1
RYBP,CYP2R1,1,1
RYBP,CYP51A1,1,1
RYBP,CYP51A1-AS1,1,1
RYBP,CYREN,1,1
RYBP,CZIB,1,1
RYBP,CZIB-DT,1,1
RYBP,DAB2,1,1
RYBP,DACH2,1,1
RYBP,DAP,1,1
RYBP,DAPK1,1,1
RYBP,DAXX,1,1
RYBP,DBI,1,1
RYBP,DCAF1,1,1
RYBP,DCAF11,1,1
RYBP,DCAF8,1,1
RYBP,DCDC2,1,1
RYBP,DCLRE1A,1,1
RYBP,DCLRE1C,1,1
RYBP,DCP1A,1,1
RYBP,DCP2,1,1
RYBP,DCTPP1,1,1
RYBP,DDN,1,1
RYBP,DDX17,1,1
RYBP,DDX18,1,1
RYBP,DDX39B,1,1
RYBP,DDX39B-AS1,1,1
RYBP,DDX3P2,1,1
RYBP,DDX47,1,1
RYBP,DDX5,1,1
RYBP,DEPDC1B,1,1
RYBP,DERL2,1,1
RYBP,DGAT2,1,1
RYBP,DGAT2-DT,1,1
RYBP,DGCR8,1,1
RYBP,DGUOK-AS1,1,1
RYBP,DHDDS,1,1
RYBP,DHPS,1,1
RYBP,DHRSX,1,1
RYBP,DHX33,1,1
RYBP,DHX33-DT,1,1
RYBP,DHX40,1,1
RYBP,DIP2A,1,1
RYBP,DIP2C,1,1
RYBP,DIPK2B,1,1
RYBP,DIRAS1,1,1
RYBP,DKFZP434A062,1,1
RYBP,DLL1,1,1
RYBP,DLL4,1,1
RYBP,DLX2,1,1
RYBP,DLX2-DT,1,1
RYBP,DMAP1,1,1
RYBP,DMRTA2,1,1
RYBP,DNAAF11,1,1
RYBP,DNAJB2,1,1
RYBP,DNAJB9,1,1
RYBP,DNAJC11,1,1
RYBP,DNAJC2,1,1
RYBP,DNAJC22,1,1
RYBP,DNAJC6,1,1
RYBP,DNER,1,1
RYBP,DNM1P35,1,1
RYBP,DNM3,1,1
RYBP,DNMT3B,1,1
RYBP,DOC2A,1,1
RYBP,DOCK10,1,1
RYBP,DOCK9,1,1
RYBP,DOCK9-DT,1,1
RYBP,DOLK,1,1
RYBP,DOP1B,1,1
RYBP,DPF1,1,1
RYBP,DPF3,1,1
RYBP,DPH3,1,1
RYBP,DPP9,1,1
RYBP,DRG2,1,1
RYBP,DSC2,1,1
RYBP,DSTYK,1,1
RYBP,DTL,1,1
RYBP,DUSP14,1,1
RYBP,DUSP26,1,1
RYBP,DUSP6,1,1
RYBP,DUSP9,1,1
RYBP,DYSF,1,1
RYBP,E2F2,1,1
RYBP,EBLN3P,1,1
RYBP,ECEL1,1,1
RYBP,ECHDC2,1,1
RYBP,ECI2-DT,1,1
RYBP,EDIL3,1,1
RYBP,EDIL3-DT,1,1
RYBP,EDNRB,1,1
RYBP,EDRF1,1,1
RYBP,EDRF1-DT,1,1
RYBP,EEF1B2,1,1
RYBP,EEFSEC,1,1
RYBP,EFCAB7,1,1
RYBP,EFEMP1,1,1
RYBP,EFNA2,1,1
RYBP,EGFR,1,1
RYBP,EGLN2,1,1
RYBP,EGLN3,1,1
RYBP,EGR3,1,1
RYBP,EHBP1L1,1,1
RYBP,EIF1AD,1,1
RYBP,EIF3A,1,1
RYBP,EIF3F,1,1
RYBP,EIF5A2,1,1
RYBP,ELANE,1,1
RYBP,ELAVL2,1,1
RYBP,ELMOD1,1,1
RYBP,ELMOD3,1,1
RYBP,ELOVL1,1,1
RYBP,ELP2,1,1
RYBP,EMB,1,1
RYBP,EMC3,1,1
RYBP,EMC3-AS1,1,1
RYBP,EMC4,1,1
RYBP,EMX2,1,1
RYBP,EMX2OS,1,1
RYBP,ENAH,1,1
RYBP,ENKUR,1,1
RYBP,ENO2,1,1
RYBP,ENPP3,1,1
RYBP,ENSG00000176984,1,1
RYBP,ENSG00000224905,1,1
RYBP,ENSG00000232995,1,1
RYBP,ENSG00000233332,1,1
RYBP,ENSG00000234132,1,1
RYBP,ENSG00000235143,1,1
RYBP,ENSG00000236846,1,1
RYBP,ENSG00000247131,1,1
RYBP,ENSG00000253295,1,1
RYBP,ENSG00000255647,1,1
RYBP,ENSG00000268129,1,1
RYBP,ENSG00000283183,1,1
RYBP,ENTPD1-AS1,1,1
RYBP,ENTPD2,1,1
RYBP,ENY2,1,1
RYBP,EOLA1,1,1
RYBP,EOLA1-DT,1,1
RYBP,EOMES,1,1
RYBP,EP300,1,1
RYBP,EP300-AS1,1,1
RYBP,EP400P1,1,1
RYBP,EPB41L4B,1,1
RYBP,EPC1-AS2,1,1
RYBP,EPHA2,1,1
RYBP,EPHB1,1,1
RYBP,EPHX1,1,1
RYBP,EPIST,1,1
RYBP,ERBB3,1,1
RYBP,ERCC6,1,1
RYBP,ERCC6L2,1,1
RYBP,ERCC6L2-AS1,1,1
RYBP,ERG,1,1
RYBP,ERMP1,1,1
RYBP,ERO1B,1,1
RYBP,ESAM,1,1
RYBP,ESPN,1,1
RYBP,ETNK2,1,1
RYBP,ETV4,1,1
RYBP,ETV6,1,1
RYBP,EXD2,1,1
RYBP,EXO1,1,1
RYBP,EXOC3L4,1,1
RYBP,EXOC8,1,1
RYBP,EXOSC2,1,1
RYBP,EXOSC3,1,1
RYBP,EZH1,1,1
RYBP,F3,1,1
RYBP,FAAP20,1,1
RYBP,FAM120B,1,1
RYBP,FAM131B,1,1
RYBP,FAM131C,1,1
RYBP,FAM133B,1,1
RYBP,FAM161A,1,1
RYBP,FAM185A,1,1
RYBP,FAM20B,1,1
RYBP,FAM228B,1,1
RYBP,FAM242C,1,1
RYBP,FAM32A,1,1
RYBP,FAM53C,1,1
RYBP,FAM98B,1,1
RYBP,FAM98C,1,1
RYBP,FBLL1,1,1
RYBP,FBN2,1,1
RYBP,FBXL15,1,1
RYBP,FBXL19,1,1
RYBP,FBXL7,1,1
RYBP,FBXO17,1,1
RYBP,FBXO31,1,1
RYBP,FBXO38,1,1
RYBP,FBXO38-DT,1,1
RYBP,FER1L4,1,1
RYBP,FEV,1,1
RYBP,FEZF2,1,1
RYBP,FGD3,1,1
RYBP,FGF12-AS2,1,1
RYBP,FGF13,1,1
RYBP,FGF13-AS1,1,1
RYBP,FGF9,1,1
RYBP,FGFR1OP2,1,1
RYBP,FGFR4,1,1
RYBP,FHL1,1,1
RYBP,FIBCD1,1,1
RYBP,FIBP,1,1
RYBP,FIGNL2-DT,1,1
RYBP,FKBP10,1,1
RYBP,FKBPL,1,1
RYBP,FLT4,1,1
RYBP,FLVCR2,1,1
RYBP,FMC1,1,1
RYBP,FMC1-LUC7L2,1,1
RYBP,FOS,1,1
RYBP,FOSL2,1,1
RYBP,FOXA2,1,1
RYBP,FOXC1,1,1
RYBP,FOXJ1,1,1
RYBP,FOXK2,1,1
RYBP,FOXL1,1,1
